original_number,capture_iteration,capture_state,capture_number
946,8,EVEN,1600
946,9,EVEN,800
946,10,EVEN,400
946,11,EVEN,200
946,12,EVEN,100
946,13,EVEN,50
946,14,ODD,25
946,15,EVEN,76
946,16,EVEN,38
946,17,ODD,19
946,18,EVEN,58
946,19,ODD,29
946,20,EVEN,88
946,21,EVEN,44
946,22,EVEN,22
946,23,ODD,11
946,24,EVEN,34
946,25,ODD,17
946,26,EVEN,52
946,27,EVEN,26
946,28,ODD,13
946,29,EVEN,40
946,30,EVEN,20
946,31,EVEN,10
946,32,ODD,5
946,33,EVEN,16
946,34,EVEN,8
946,35,EVEN,4
946,36,EVEN,2
946,37,END,1
101,1,ODD,101
101,2,EVEN,304
101,3,EVEN,152
101,4,EVEN,76
101,5,EVEN,38
101,6,ODD,19
101,7,EVEN,58
101,8,ODD,29
101,9,EVEN,88
101,10,EVEN,44
101,11,EVEN,22
101,12,ODD,11
101,13,EVEN,34
101,14,ODD,17
101,15,EVEN,52
101,16,EVEN,26
101,17,ODD,13
101,18,EVEN,40
101,19,EVEN,20
101,20,EVEN,10
101,21,ODD,5
101,22,EVEN,16
101,23,EVEN,8
101,24,EVEN,4
101,25,EVEN,2
101,26,END,1
987,1,ODD,987
987,2,EVEN,2962
987,3,ODD,1481
987,4,EVEN,4444
987,5,EVEN,2222
987,6,ODD,1111
987,7,EVEN,3334
987,8,ODD,1667
987,9,EVEN,5002
987,10,ODD,2501
987,11,EVEN,7504
987,12,EVEN,3752
987,13,EVEN,1876
987,14,EVEN,938
987,15,ODD,469
987,16,EVEN,1408
987,17,EVEN,704
987,18,EVEN,352
987,19,EVEN,176
987,20,EVEN,88
987,21,EVEN,44
987,22,EVEN,22
987,23,ODD,11
987,24,EVEN,34
987,25,ODD,17
987,26,EVEN,52
987,27,EVEN,26
987,28,ODD,13
987,29,EVEN,40
987,30,EVEN,20
987,31,EVEN,10
987,32,ODD,5
987,33,EVEN,16
987,34,EVEN,8
987,35,EVEN,4
987,36,EVEN,2
987,37,END,1
726,1,EVEN,726
726,2,ODD,363
726,3,EVEN,1090
726,4,ODD,545
726,5,EVEN,1636
726,6,EVEN,818
726,7,ODD,409
726,8,EVEN,1228
726,9,EVEN,614
726,10,ODD,307
726,11,EVEN,922
726,12,ODD,461
726,13,EVEN,1384
726,14,EVEN,692
726,15,EVEN,346
726,16,ODD,173
726,17,EVEN,520
726,18,EVEN,260
726,19,EVEN,130
726,20,ODD,65
726,21,EVEN,196
726,22,EVEN,98
726,23,ODD,49
726,24,EVEN,148
726,25,EVEN,74
726,26,ODD,37
726,27,EVEN,112
726,28,EVEN,56
726,29,EVEN,28
726,30,EVEN,14
726,31,ODD,7
726,32,EVEN,22
726,33,ODD,11
726,34,EVEN,34
726,35,ODD,17
726,36,EVEN,52
726,37,EVEN,26
726,38,ODD,13
726,39,EVEN,40
726,40,EVEN,20
726,41,EVEN,10
726,42,ODD,5
726,43,EVEN,16
726,44,EVEN,8
726,45,EVEN,4
726,46,EVEN,2
726,47,END,1
136,1,EVEN,136
136,2,EVEN,68
136,3,EVEN,34
136,4,ODD,17
136,5,EVEN,52
136,6,EVEN,26
136,7,ODD,13
136,8,EVEN,40
136,9,EVEN,20
136,10,EVEN,10
136,11,ODD,5
136,12,EVEN,16
136,13,EVEN,8
136,14,EVEN,4
136,15,EVEN,2
136,16,END,1
806,1,EVEN,806
806,2,ODD,403
806,3,EVEN,1210
806,4,ODD,605
806,5,EVEN,1816
806,6,EVEN,908
806,7,EVEN,454
806,8,ODD,227
806,9,EVEN,682
806,10,ODD,341
806,11,EVEN,1024
806,12,EVEN,512
806,13,EVEN,256
806,14,EVEN,128
806,15,EVEN,64
806,16,EVEN,32
806,17,EVEN,16
806,18,EVEN,8
806,19,EVEN,4
806,20,EVEN,2
806,21,END,1
716,1,EVEN,716
716,2,EVEN,358
716,3,ODD,179
716,4,EVEN,538
716,5,ODD,269
716,6,EVEN,808
716,7,EVEN,404
716,8,EVEN,202
716,9,ODD,101
716,10,EVEN,304
716,11,EVEN,152
716,12,EVEN,76
716,13,EVEN,38
716,14,ODD,19
716,15,EVEN,58
716,16,ODD,29
716,17,EVEN,88
716,18,EVEN,44
716,19,EVEN,22
716,20,ODD,11
716,21,EVEN,34
716,22,ODD,17
716,23,EVEN,52
716,24,EVEN,26
716,25,ODD,13
716,26,EVEN,40
716,27,EVEN,20
716,28,EVEN,10
716,29,ODD,5
716,30,EVEN,16
716,31,EVEN,8
716,32,EVEN,4
716,33,EVEN,2
716,34,END,1
18,1,EVEN,18
18,2,ODD,9
18,3,EVEN,28
18,4,EVEN,14
18,5,ODD,7
18,6,EVEN,22
18,7,ODD,11
18,8,EVEN,34
18,9,ODD,17
18,10,EVEN,52
18,11,EVEN,26
18,12,ODD,13
18,13,EVEN,40
18,14,EVEN,20
18,15,EVEN,10
18,16,ODD,5
18,17,EVEN,16
18,18,EVEN,8
18,19,EVEN,4
18,20,EVEN,2
18,21,END,1
112,1,EVEN,112
112,2,EVEN,56
112,3,EVEN,28
112,4,EVEN,14
112,5,ODD,7
112,6,EVEN,22
112,7,ODD,11
112,8,EVEN,34
112,9,ODD,17
112,10,EVEN,52
112,11,EVEN,26
112,12,ODD,13
112,13,EVEN,40
112,14,EVEN,20
112,15,EVEN,10
112,16,ODD,5
112,17,EVEN,16
112,18,EVEN,8
112,19,EVEN,4
112,20,EVEN,2
112,21,END,1
739,1,ODD,739
739,2,EVEN,2218
739,3,ODD,1109
739,4,EVEN,3328
739,5,EVEN,1664
739,6,EVEN,832
739,7,EVEN,416
739,8,EVEN,208
739,9,EVEN,104
739,10,EVEN,52
739,11,EVEN,26
739,12,ODD,13
739,13,EVEN,40
739,14,EVEN,20
739,15,EVEN,10
739,16,ODD,5
739,17,EVEN,16
739,18,EVEN,8
739,19,EVEN,4
739,20,EVEN,2
739,21,END,1
943,1,ODD,943
943,2,EVEN,2830
943,3,ODD,1415
943,4,EVEN,4246
943,5,ODD,2123
943,6,EVEN,6370
943,7,ODD,3185
943,8,EVEN,9556
943,9,EVEN,4778
943,10,ODD,2389
943,11,EVEN,7168
943,12,EVEN,3584
943,13,EVEN,1792
943,14,EVEN,896
943,15,EVEN,448
943,16,EVEN,224
943,17,EVEN,112
943,18,EVEN,56
943,19,EVEN,28
943,20,EVEN,14
943,21,ODD,7
943,22,EVEN,22
943,23,ODD,11
943,24,EVEN,34
943,25,ODD,17
943,26,EVEN,52
943,27,EVEN,26
943,28,ODD,13
943,29,EVEN,40
943,30,EVEN,20
943,31,EVEN,10
943,32,ODD,5
943,33,EVEN,16
943,34,EVEN,8
943,35,EVEN,4
943,36,EVEN,2
943,37,END,1
916,1,EVEN,916
916,2,EVEN,458
916,3,ODD,229
916,4,EVEN,688
916,5,EVEN,344
916,6,EVEN,172
916,7,EVEN,86
916,8,ODD,43
916,9,EVEN,130
916,10,ODD,65
916,11,EVEN,196
916,12,EVEN,98
916,13,ODD,49
916,14,EVEN,148
916,15,EVEN,74
916,16,ODD,37
916,17,EVEN,112
916,18,EVEN,56
916,19,EVEN,28
916,20,EVEN,14
916,21,ODD,7
916,22,EVEN,22
916,23,ODD,11
916,24,EVEN,34
916,25,ODD,17
916,26,EVEN,52
916,27,EVEN,26
916,28,ODD,13
916,29,EVEN,40
916,30,EVEN,20
916,31,EVEN,10
916,32,ODD,5
916,33,EVEN,16
916,34,EVEN,8
916,35,EVEN,4
916,36,EVEN,2
916,37,END,1
618,1,EVEN,618
618,2,ODD,309
618,3,EVEN,928
618,4,EVEN,464
618,5,EVEN,232
618,6,EVEN,116
618,7,EVEN,58
618,8,ODD,29
618,9,EVEN,88
618,10,EVEN,44
618,11,EVEN,22
618,12,ODD,11
618,13,EVEN,34
618,14,ODD,17
618,15,EVEN,52
618,16,EVEN,26
618,17,ODD,13
618,18,EVEN,40
618,19,EVEN,20
618,20,EVEN,10
618,21,ODD,5
618,22,EVEN,16
618,23,EVEN,8
618,24,EVEN,4
618,25,EVEN,2
618,26,END,1
819,1,ODD,819
819,2,EVEN,2458
819,3,ODD,1229
819,4,EVEN,3688
819,5,EVEN,1844
819,6,EVEN,922
819,7,ODD,461
819,8,EVEN,1384
819,9,EVEN,692
819,10,EVEN,346
819,11,ODD,173
819,12,EVEN,520
819,13,EVEN,260
819,14,EVEN,130
819,15,ODD,65
819,16,EVEN,196
819,17,EVEN,98
819,18,ODD,49
819,19,EVEN,148
819,20,EVEN,74
819,21,ODD,37
819,22,EVEN,112
819,23,EVEN,56
819,24,EVEN,28
819,25,EVEN,14
819,26,ODD,7
819,27,EVEN,22
819,28,ODD,11
819,29,EVEN,34
819,30,ODD,17
819,31,EVEN,52
819,32,EVEN,26
819,33,ODD,13
819,34,EVEN,40
819,35,EVEN,20
819,36,EVEN,10
819,37,ODD,5
819,38,EVEN,16
819,39,EVEN,8
819,40,EVEN,4
819,41,EVEN,2
819,42,END,1
583,1,ODD,583
583,2,EVEN,1750
583,3,ODD,875
583,4,EVEN,2626
583,5,ODD,1313
583,6,EVEN,3940
583,7,EVEN,1970
583,8,ODD,985
583,9,EVEN,2956
583,10,EVEN,1478
583,11,ODD,739
583,12,EVEN,2218
583,13,ODD,1109
583,14,EVEN,3328
583,15,EVEN,1664
583,16,EVEN,832
583,17,EVEN,416
583,18,EVEN,208
583,19,EVEN,104
583,20,EVEN,52
583,21,EVEN,26
583,22,ODD,13
583,23,EVEN,40
583,24,EVEN,20
583,25,EVEN,10
583,26,ODD,5
583,27,EVEN,16
583,28,EVEN,8
583,29,EVEN,4
583,30,EVEN,2
583,31,END,1
152,1,EVEN,152
152,2,EVEN,76
152,3,EVEN,38
152,4,ODD,19
152,5,EVEN,58
152,6,ODD,29
152,7,EVEN,88
152,8,EVEN,44
152,9,EVEN,22
152,10,ODD,11
152,11,EVEN,34
152,12,ODD,17
152,13,EVEN,52
152,14,EVEN,26
152,15,ODD,13
152,16,EVEN,40
152,17,EVEN,20
152,18,EVEN,10
152,19,ODD,5
152,20,EVEN,16
152,21,EVEN,8
152,22,EVEN,4
152,23,EVEN,2
152,24,END,1
912,1,EVEN,912
912,2,EVEN,456
912,3,EVEN,228
912,4,EVEN,114
912,5,ODD,57
912,6,EVEN,172
912,7,EVEN,86
912,8,ODD,43
912,9,EVEN,130
912,10,ODD,65
912,11,EVEN,196
912,12,EVEN,98
912,13,ODD,49
912,14,EVEN,148
912,15,EVEN,74
912,16,ODD,37
912,17,EVEN,112
912,18,EVEN,56
912,19,EVEN,28
912,20,EVEN,14
912,21,ODD,7
912,22,EVEN,22
912,23,ODD,11
912,24,EVEN,34
912,25,ODD,17
912,26,EVEN,52
912,27,EVEN,26
912,28,ODD,13
912,29,EVEN,40
912,30,EVEN,20
912,31,EVEN,10
912,32,ODD,5
912,33,EVEN,16
912,34,EVEN,8
912,35,EVEN,4
912,36,EVEN,2
912,37,END,1
794,1,EVEN,794
794,2,ODD,397
794,3,EVEN,1192
794,4,EVEN,596
794,5,EVEN,298
794,6,ODD,149
794,7,EVEN,448
794,8,EVEN,224
794,9,EVEN,112
794,10,EVEN,56
794,11,EVEN,28
794,12,EVEN,14
794,13,ODD,7
794,14,EVEN,22
794,15,ODD,11
794,16,EVEN,34
794,17,ODD,17
794,18,EVEN,52
794,19,EVEN,26
794,20,ODD,13
794,21,EVEN,40
794,22,EVEN,20
794,23,EVEN,10
794,24,ODD,5
794,25,EVEN,16
794,26,EVEN,8
794,27,EVEN,4
794,28,EVEN,2
794,29,END,1
734,1,EVEN,734
734,2,ODD,367
734,3,EVEN,1102
734,4,ODD,551
734,5,EVEN,1654
734,6,ODD,827
734,7,EVEN,2482
734,8,ODD,1241
734,9,EVEN,3724
734,10,EVEN,1862
734,11,ODD,931
734,12,EVEN,2794
734,13,ODD,1397
734,14,EVEN,4192
734,15,EVEN,2096
734,16,EVEN,1048
734,17,EVEN,524
734,18,EVEN,262
734,19,ODD,131
734,20,EVEN,394
734,21,ODD,197
734,22,EVEN,592
734,23,EVEN,296
734,24,EVEN,148
734,25,EVEN,74
734,26,ODD,37
734,27,EVEN,112
734,28,EVEN,56
734,29,EVEN,28
734,30,EVEN,14
734,31,ODD,7
734,32,EVEN,22
734,33,ODD,11
734,34,EVEN,34
734,35,ODD,17
734,36,EVEN,52
734,37,EVEN,26
734,38,ODD,13
734,39,EVEN,40
734,40,EVEN,20
734,41,EVEN,10
734,42,ODD,5
734,43,EVEN,16
734,44,EVEN,8
734,45,EVEN,4
734,46,EVEN,2
734,47,END,1
100,1,EVEN,100
100,2,EVEN,50
100,3,ODD,25
100,4,EVEN,76
100,5,EVEN,38
100,6,ODD,19
100,7,EVEN,58
100,8,ODD,29
100,9,EVEN,88
100,10,EVEN,44
100,11,EVEN,22
100,12,ODD,11
100,13,EVEN,34
100,14,ODD,17
100,15,EVEN,52
100,16,EVEN,26
100,17,ODD,13
100,18,EVEN,40
100,19,EVEN,20
100,20,EVEN,10
100,21,ODD,5
100,22,EVEN,16
100,23,EVEN,8
100,24,EVEN,4
100,25,EVEN,2
100,26,END,1
750,1,EVEN,750
750,2,ODD,375
750,3,EVEN,1126
750,4,ODD,563
750,5,EVEN,1690
750,6,ODD,845
750,7,EVEN,2536
750,8,EVEN,1268
750,9,EVEN,634
750,10,ODD,317
750,11,EVEN,952
750,12,EVEN,476
750,13,EVEN,238
750,14,ODD,119
750,15,EVEN,358
750,16,ODD,179
750,17,EVEN,538
750,18,ODD,269
750,19,EVEN,808
750,20,EVEN,404
750,21,EVEN,202
750,22,ODD,101
750,23,EVEN,304
750,24,EVEN,152
750,25,EVEN,76
750,26,EVEN,38
750,27,ODD,19
750,28,EVEN,58
750,29,ODD,29
750,30,EVEN,88
750,31,EVEN,44
750,32,EVEN,22
750,33,ODD,11
750,34,EVEN,34
750,35,ODD,17
750,36,EVEN,52
750,37,EVEN,26
750,38,ODD,13
750,39,EVEN,40
750,40,EVEN,20
750,41,EVEN,10
750,42,ODD,5
750,43,EVEN,16
750,44,EVEN,8
750,45,EVEN,4
750,46,EVEN,2
750,47,END,1
761,1,ODD,761
761,2,EVEN,2284
761,3,EVEN,1142
761,4,ODD,571
761,5,EVEN,1714
761,6,ODD,857
761,7,EVEN,2572
761,8,EVEN,1286
761,9,ODD,643
761,10,EVEN,1930
761,11,ODD,965
761,12,EVEN,2896
761,13,EVEN,1448
761,14,EVEN,724
761,15,EVEN,362
761,16,ODD,181
761,17,EVEN,544
761,18,EVEN,272
761,19,EVEN,136
761,20,EVEN,68
761,21,EVEN,34
761,22,ODD,17
761,23,EVEN,52
761,24,EVEN,26
761,25,ODD,13
761,26,EVEN,40
761,27,EVEN,20
761,28,EVEN,10
761,29,ODD,5
761,30,EVEN,16
761,31,EVEN,8
761,32,EVEN,4
761,33,EVEN,2
761,34,END,1
578,1,EVEN,578
578,2,ODD,289
578,3,EVEN,868
578,4,EVEN,434
578,5,ODD,217
578,6,EVEN,652
578,7,EVEN,326
578,8,ODD,163
578,9,EVEN,490
578,10,ODD,245
578,11,EVEN,736
578,12,EVEN,368
578,13,EVEN,184
578,14,EVEN,92
578,15,EVEN,46
578,16,ODD,23
578,17,EVEN,70
578,18,ODD,35
578,19,EVEN,106
578,20,ODD,53
578,21,EVEN,160
578,22,EVEN,80
578,23,EVEN,40
578,24,EVEN,20
578,25,EVEN,10
578,26,ODD,5
578,27,EVEN,16
578,28,EVEN,8
578,29,EVEN,4
578,30,EVEN,2
578,31,END,1
715,1,ODD,715
715,2,EVEN,2146
715,3,ODD,1073
715,4,EVEN,3220
715,5,EVEN,1610
715,6,ODD,805
715,7,EVEN,2416
715,8,EVEN,1208
715,9,EVEN,604
715,10,EVEN,302
715,11,ODD,151
715,12,EVEN,454
715,13,ODD,227
715,14,EVEN,682
715,15,ODD,341
715,16,EVEN,1024
715,17,EVEN,512
715,18,EVEN,256
715,19,EVEN,128
715,20,EVEN,64
715,21,EVEN,32
715,22,EVEN,16
715,23,EVEN,8
715,24,EVEN,4
715,25,EVEN,2
715,26,END,1
149,1,ODD,149
149,2,EVEN,448
149,3,EVEN,224
149,4,EVEN,112
149,5,EVEN,56
149,6,EVEN,28
149,7,EVEN,14
149,8,ODD,7
149,9,EVEN,22
149,10,ODD,11
149,11,EVEN,34
149,12,ODD,17
149,13,EVEN,52
149,14,EVEN,26
149,15,ODD,13
149,16,EVEN,40
149,17,EVEN,20
149,18,EVEN,10
149,19,ODD,5
149,20,EVEN,16
149,21,EVEN,8
149,22,EVEN,4
149,23,EVEN,2
149,24,END,1
525,1,ODD,525
525,2,EVEN,1576
525,3,EVEN,788
525,4,EVEN,394
525,5,ODD,197
525,6,EVEN,592
525,7,EVEN,296
525,8,EVEN,148
525,9,EVEN,74
525,10,ODD,37
525,11,EVEN,112
525,12,EVEN,56
525,13,EVEN,28
525,14,EVEN,14
525,15,ODD,7
525,16,EVEN,22
525,17,ODD,11
525,18,EVEN,34
525,19,ODD,17
525,20,EVEN,52
525,21,EVEN,26
525,22,ODD,13
525,23,EVEN,40
525,24,EVEN,20
525,25,EVEN,10
525,26,ODD,5
525,27,EVEN,16
525,28,EVEN,8
525,29,EVEN,4
525,30,EVEN,2
525,31,END,1
131,1,ODD,131
131,2,EVEN,394
131,3,ODD,197
131,4,EVEN,592
131,5,EVEN,296
131,6,EVEN,148
131,7,EVEN,74
131,8,ODD,37
131,9,EVEN,112
131,10,EVEN,56
131,11,EVEN,28
131,12,EVEN,14
131,13,ODD,7
131,14,EVEN,22
131,15,ODD,11
131,16,EVEN,34
131,17,ODD,17
131,18,EVEN,52
131,19,EVEN,26
131,20,ODD,13
131,21,EVEN,40
131,22,EVEN,20
131,23,EVEN,10
131,24,ODD,5
131,25,EVEN,16
131,26,EVEN,8
131,27,EVEN,4
131,28,EVEN,2
131,29,END,1
119,1,ODD,119
119,2,EVEN,358
119,3,ODD,179
119,4,EVEN,538
119,5,ODD,269
119,6,EVEN,808
119,7,EVEN,404
119,8,EVEN,202
119,9,ODD,101
119,10,EVEN,304
119,11,EVEN,152
119,12,EVEN,76
119,13,EVEN,38
119,14,ODD,19
119,15,EVEN,58
119,16,ODD,29
119,17,EVEN,88
119,18,EVEN,44
119,19,EVEN,22
119,20,ODD,11
119,21,EVEN,34
119,22,ODD,17
119,23,EVEN,52
119,24,EVEN,26
119,25,ODD,13
119,26,EVEN,40
119,27,EVEN,20
119,28,EVEN,10
119,29,ODD,5
119,30,EVEN,16
119,31,EVEN,8
119,32,EVEN,4
119,33,EVEN,2
119,34,END,1
753,1,ODD,753
753,2,EVEN,2260
753,3,EVEN,1130
753,4,ODD,565
753,5,EVEN,1696
753,6,EVEN,848
753,7,EVEN,424
753,8,EVEN,212
753,9,EVEN,106
753,10,ODD,53
753,11,EVEN,160
753,12,EVEN,80
753,13,EVEN,40
753,14,EVEN,20
753,15,EVEN,10
753,16,ODD,5
753,17,EVEN,16
753,18,EVEN,8
753,19,EVEN,4
753,20,EVEN,2
753,21,END,1
764,1,EVEN,764
764,2,EVEN,382
764,3,ODD,191
764,4,EVEN,574
764,5,ODD,287
764,6,EVEN,862
764,7,ODD,431
764,8,EVEN,1294
764,9,ODD,647
764,10,EVEN,1942
764,11,ODD,971
764,12,EVEN,2914
764,13,ODD,1457
764,14,EVEN,4372
764,15,EVEN,2186
764,16,ODD,1093
764,17,EVEN,3280
764,18,EVEN,1640
764,19,EVEN,820
764,20,EVEN,410
764,21,ODD,205
764,22,EVEN,616
764,23,EVEN,308
764,24,EVEN,154
764,25,ODD,77
764,26,EVEN,232
764,27,EVEN,116
764,28,EVEN,58
764,29,ODD,29
764,30,EVEN,88
764,31,EVEN,44
764,32,EVEN,22
764,33,ODD,11
764,34,EVEN,34
764,35,ODD,17
764,36,EVEN,52
764,37,EVEN,26
764,38,ODD,13
764,39,EVEN,40
764,40,EVEN,20
764,41,EVEN,10
764,42,ODD,5
764,43,EVEN,16
764,44,EVEN,8
764,45,EVEN,4
764,46,EVEN,2
764,47,END,1
965,1,ODD,965
965,2,EVEN,2896
965,3,EVEN,1448
965,4,EVEN,724
965,5,EVEN,362
965,6,ODD,181
965,7,EVEN,544
965,8,EVEN,272
965,9,EVEN,136
965,10,EVEN,68
965,11,EVEN,34
965,12,ODD,17
965,13,EVEN,52
965,14,EVEN,26
965,15,ODD,13
965,16,EVEN,40
965,17,EVEN,20
965,18,EVEN,10
965,19,ODD,5
965,20,EVEN,16
965,21,EVEN,8
965,22,EVEN,4
965,23,EVEN,2
965,24,END,1
578,1,EVEN,578
578,2,ODD,289
578,3,EVEN,868
578,4,EVEN,434
578,5,ODD,217
578,6,EVEN,652
578,7,EVEN,326
578,8,ODD,163
578,9,EVEN,490
578,10,ODD,245
578,11,EVEN,736
578,12,EVEN,368
578,13,EVEN,184
578,14,EVEN,92
578,15,EVEN,46
578,16,ODD,23
578,17,EVEN,70
578,18,ODD,35
578,19,EVEN,106
578,20,ODD,53
578,21,EVEN,160
578,22,EVEN,80
578,23,EVEN,40
578,24,EVEN,20
578,25,EVEN,10
578,26,ODD,5
578,27,EVEN,16
578,28,EVEN,8
578,29,EVEN,4
578,30,EVEN,2
578,31,END,1
725,1,ODD,725
725,2,EVEN,2176
725,3,EVEN,1088
725,4,EVEN,544
725,5,EVEN,272
725,6,EVEN,136
725,7,EVEN,68
725,8,EVEN,34
725,9,ODD,17
725,10,EVEN,52
725,11,EVEN,26
725,12,ODD,13
725,13,EVEN,40
725,14,EVEN,20
725,15,EVEN,10
725,16,ODD,5
725,17,EVEN,16
725,18,EVEN,8
725,19,EVEN,4
725,20,EVEN,2
725,21,END,1
846,1,EVEN,846
846,2,ODD,423
846,3,EVEN,1270
846,4,ODD,635
846,5,EVEN,1906
846,6,ODD,953
846,7,EVEN,2860
846,8,EVEN,1430
846,9,ODD,715
846,10,EVEN,2146
846,11,ODD,1073
846,12,EVEN,3220
846,13,EVEN,1610
846,14,ODD,805
846,15,EVEN,2416
846,16,EVEN,1208
846,17,EVEN,604
846,18,EVEN,302
846,19,ODD,151
846,20,EVEN,454
846,21,ODD,227
846,22,EVEN,682
846,23,ODD,341
846,24,EVEN,1024
846,25,EVEN,512
846,26,EVEN,256
846,27,EVEN,128
846,28,EVEN,64
846,29,EVEN,32
846,30,EVEN,16
846,31,EVEN,8
846,32,EVEN,4
846,33,EVEN,2
846,34,END,1
693,1,ODD,693
693,2,EVEN,2080
693,3,EVEN,1040
693,4,EVEN,520
693,5,EVEN,260
693,6,EVEN,130
693,7,ODD,65
693,8,EVEN,196
693,9,EVEN,98
693,10,ODD,49
693,11,EVEN,148
693,12,EVEN,74
693,13,ODD,37
693,14,EVEN,112
693,15,EVEN,56
693,16,EVEN,28
693,17,EVEN,14
693,18,ODD,7
693,19,EVEN,22
693,20,ODD,11
693,21,EVEN,34
693,22,ODD,17
693,23,EVEN,52
693,24,EVEN,26
693,25,ODD,13
693,26,EVEN,40
693,27,EVEN,20
693,28,EVEN,10
693,29,ODD,5
693,30,EVEN,16
693,31,EVEN,8
693,32,EVEN,4
693,33,EVEN,2
693,34,END,1
904,1,EVEN,904
904,2,EVEN,452
904,3,EVEN,226
904,4,ODD,113
904,5,EVEN,340
904,6,EVEN,170
904,7,ODD,85
904,8,EVEN,256
904,9,EVEN,128
904,10,EVEN,64
904,11,EVEN,32
904,12,EVEN,16
904,13,EVEN,8
904,14,EVEN,4
904,15,EVEN,2
904,16,END,1
863,1,ODD,863
863,2,EVEN,2590
863,3,ODD,1295
863,4,EVEN,3886
863,5,ODD,1943
863,6,EVEN,5830
863,7,ODD,2915
863,8,EVEN,8746
863,9,ODD,4373
863,10,EVEN,13120
863,11,EVEN,6560
863,12,EVEN,3280
863,13,EVEN,1640
863,14,EVEN,820
863,15,EVEN,410
863,16,ODD,205
863,17,EVEN,616
863,18,EVEN,308
863,19,EVEN,154
863,20,ODD,77
863,21,EVEN,232
863,22,EVEN,116
863,23,EVEN,58
863,24,ODD,29
863,25,EVEN,88
863,26,EVEN,44
863,27,EVEN,22
863,28,ODD,11
863,29,EVEN,34
863,30,ODD,17
863,31,EVEN,52
863,32,EVEN,26
863,33,ODD,13
863,34,EVEN,40
863,35,EVEN,20
863,36,EVEN,10
863,37,ODD,5
863,38,EVEN,16
863,39,EVEN,8
863,40,EVEN,4
863,41,EVEN,2
863,42,END,1
100,1,EVEN,100
100,2,EVEN,50
100,3,ODD,25
100,4,EVEN,76
100,5,EVEN,38
100,6,ODD,19
100,7,EVEN,58
100,8,ODD,29
100,9,EVEN,88
100,10,EVEN,44
100,11,EVEN,22
100,12,ODD,11
100,13,EVEN,34
100,14,ODD,17
100,15,EVEN,52
100,16,EVEN,26
100,17,ODD,13
100,18,EVEN,40
100,19,EVEN,20
100,20,EVEN,10
100,21,ODD,5
100,22,EVEN,16
100,23,EVEN,8
100,24,EVEN,4
100,25,EVEN,2
100,26,END,1
729,1,ODD,729
729,2,EVEN,2188
729,3,EVEN,1094
729,4,ODD,547
729,5,EVEN,1642
729,6,ODD,821
729,7,EVEN,2464
729,8,EVEN,1232
729,9,EVEN,616
729,10,EVEN,308
729,11,EVEN,154
729,12,ODD,77
729,13,EVEN,232
729,14,EVEN,116
729,15,EVEN,58
729,16,ODD,29
729,17,EVEN,88
729,18,EVEN,44
729,19,EVEN,22
729,20,ODD,11
729,21,EVEN,34
729,22,ODD,17
729,23,EVEN,52
729,24,EVEN,26
729,25,ODD,13
729,26,EVEN,40
729,27,EVEN,20
729,28,EVEN,10
729,29,ODD,5
729,30,EVEN,16
729,31,EVEN,8
729,32,EVEN,4
729,33,EVEN,2
729,34,END,1
705,1,ODD,705
705,2,EVEN,2116
705,3,EVEN,1058
705,4,ODD,529
705,5,EVEN,1588
705,6,EVEN,794
705,7,ODD,397
705,8,EVEN,1192
705,9,EVEN,596
705,10,EVEN,298
705,11,ODD,149
705,12,EVEN,448
705,13,EVEN,224
705,14,EVEN,112
705,15,EVEN,56
705,16,EVEN,28
705,17,EVEN,14
705,18,ODD,7
705,19,EVEN,22
705,20,ODD,11
705,21,EVEN,34
705,22,ODD,17
705,23,EVEN,52
705,24,EVEN,26
705,25,ODD,13
705,26,EVEN,40
705,27,EVEN,20
705,28,EVEN,10
705,29,ODD,5
705,30,EVEN,16
705,31,EVEN,8
705,32,EVEN,4
705,33,EVEN,2
705,34,END,1
140,1,EVEN,140
140,2,EVEN,70
140,3,ODD,35
140,4,EVEN,106
140,5,ODD,53
140,6,EVEN,160
140,7,EVEN,80
140,8,EVEN,40
140,9,EVEN,20
140,10,EVEN,10
140,11,ODD,5
140,12,EVEN,16
140,13,EVEN,8
140,14,EVEN,4
140,15,EVEN,2
140,16,END,1
803,1,ODD,803
803,2,EVEN,2410
803,3,ODD,1205
803,4,EVEN,3616
803,5,EVEN,1808
803,6,EVEN,904
803,7,EVEN,452
803,8,EVEN,226
803,9,ODD,113
803,10,EVEN,340
803,11,EVEN,170
803,12,ODD,85
803,13,EVEN,256
803,14,EVEN,128
803,15,EVEN,64
803,16,EVEN,32
803,17,EVEN,16
803,18,EVEN,8
803,19,EVEN,4
803,20,EVEN,2
803,21,END,1
808,1,EVEN,808
808,2,EVEN,404
808,3,EVEN,202
808,4,ODD,101
808,5,EVEN,304
808,6,EVEN,152
808,7,EVEN,76
808,8,EVEN,38
808,9,ODD,19
808,10,EVEN,58
808,11,ODD,29
808,12,EVEN,88
808,13,EVEN,44
808,14,EVEN,22
808,15,ODD,11
808,16,EVEN,34
808,17,ODD,17
808,18,EVEN,52
808,19,EVEN,26
808,20,ODD,13
808,21,EVEN,40
808,22,EVEN,20
808,23,EVEN,10
808,24,ODD,5
808,25,EVEN,16
808,26,EVEN,8
808,27,EVEN,4
808,28,EVEN,2
808,29,END,1
740,1,EVEN,740
740,2,EVEN,370
740,3,ODD,185
740,4,EVEN,556
